age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,recent_contact,financial_risk,economic_index,demographic
24,4,1,2,0,1,1,1,2,3,18.0,8,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0.0,2.0,1094.0664000000002,31.0
31,2,0,1,0,1,0,0,1,2,105.0,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0.0,1.0,1094.3411,34.0
24,4,1,1,0,1,0,1,0,0,644.5,4,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0.0,1.0,1066.6727,30.0
51,2,1,6,0,0,0,0,0,0,120.0,7,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0.0,0.0,1086.6544000000001,60.0
35,0,0,1,0,0,0,0,0,2,122.0,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0.0,0.0,1086.6544000000001,36.0
29,2,1,6,1,1,0,1,3,4,163.0,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0.0,2.0,1093.8318000000002,38.0
30,6,0,6,0,0,0,1,5,2,72.0,5,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0.0,0.0,1086.996,42.0
44,6,0,6,0,1,0,1,1,1,71.0,3,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0.0,1.0,1062.1001,56.0
55,4,0,6,0,1,0,0,0,3,123.0,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0.0,1.0,1086.6535000000001,65.0
34,1,0,1,0,0,0,0,1,4,160.0,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0.0,0.0,1094.3402,36.0
31,1,0,1,0,0,0,1,5,3,283.0,5,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,0.0,1086.9828,33.0
48,9,0,0,1,0,0,0,0,4,344.0,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,1.0,1086.6547,57.0
57,3,0,2,1,1,0,1,2,2,108.0,4,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,2.0,1094.0679,62.0
29,6,1,6,0,0,0,1,5,1,232.0,1,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,0.0,0.0,1087.0059,42.0
39,3,0,2,1,1,0,0,1,3,453.0,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0.0,2.0,1094.3408000000002,44.0
57,4,0,4,1,1,0,1,3,4,195.0,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,2.0,1093.8312,65.0
22,11,1,2,0,1,0,1,1,0,644.5,1,3,1,2,-2.9,92.963,-40.8,1.266,5076.2,0.0,1.0,1062.1013,36.0
35,10,0,1,0,0,1,0,1,1,340.0,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0.0,1.0,1094.3117000000002,46.0
47,3,0,3,0,1,0,0,1,0,109.0,3,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0.0,1.0,1094.3405,53.0
31,1,1,1,0,1,0,1,2,3,59.0,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0.0,1.0,1094.0694,34.0
28,2,1,1,0,1,0,1,0,3,263.0,1,6,1,2,-1.8,93.876,-40.0,0.683,5008.7,0.0,1.0,1048.8829,32.0
62,5,0,1,0,0,0,1,2,1,355.0,2,999,0,0,-1.7,94.215,-40.3,0.876,4991.6,0.0,0.0,1045.6903000000002,68.0
40,3,0,4,0,1,0,1,2,0,96.0,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,1.0,1094.0676,47.0
28,1,0,1,0,0,0,1,2,4,117.0,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,0.0,1094.0679,30.0
43,8,0,6,0,1,0,1,7,0,264.0,2,9,1,2,-1.8,93.369,-34.8,0.652,5008.7,0.0,1.0,1048.6201,57.0
30,2,1,4,0,2,2,1,1,3,246.0,1,7,1,2,-2.9,92.963,-40.8,1.26,5076.2,0.0,2.5,1062.0995,37.0
24,1,1,1,0,0,0,1,2,2,74.0,5,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,0.0,1094.0679,27.0
37,3,0,3,0,0,0,1,0,2,225.0,2,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0.0,0.0,1066.6667000000002,43.0
45,4,2,1,0,1,0,0,4,1,141.0,1,999,0,0,-0.1,93.798,-40.4,4.86,5195.8,0.0,1.0,1087.517,52.0
43,3,1,0,0,1,0,0,0,1,200.0,2,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,0.0,1.0,1066.6538000000003,47.0
60,5,0,6,0,0,0,1,3,2,576.0,1,999,0,0,-2.9,92.201,-31.4,0.879,5076.2,0.0,0.0,1061.6042,71.0
22,1,1,3,0,0,0,0,0,1,170.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,27.0
30,1,1,1,0,0,0,1,5,4,644.5,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0.0,0.0,1086.9663,33.0
45,0,0,0,0,1,0,1,8,0,158.0,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0.0,1.0,1066.7790000000002,45.0
32,1,0,0,1,0,0,1,5,3,644.5,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,1.0,1086.9828,33.0
59,3,0,3,1,0,0,0,0,3,644.5,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0.0,1.0,1086.655,65.0
53,6,0,6,0,1,0,0,2,4,199.0,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,1.0,1094.0676,65.0
38,4,1,6,0,0,0,1,8,4,301.0,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0.0,0.0,1066.7790000000002,49.0
37,3,1,1,0,0,0,0,0,2,332.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,42.0
32,2,0,6,0,0,0,0,5,2,644.5,1,999,1,1,-1.1,94.767,-50.8,1.03,4963.6,0.0,0.0,1040.4125000000001,40.0
48,3,0,0,1,1,0,1,3,2,89.0,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,2.0,1093.8312,51.0
39,6,0,1,0,0,0,1,3,4,215.0,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0.0,0.0,1093.8318000000002,46.0
50,10,0,3,0,0,0,1,5,1,59.0,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0.0,0.0,1087.0059,63.0
36,1,0,1,0,1,0,0,1,3,394.0,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0.0,1.0,1094.3123,38.0
69,5,2,4,0,0,0,1,4,1,144.0,1,999,0,0,-3.4,92.431,-26.949999999999992,0.744,5017.5,0.0,0.0,1049.9387,75.0
30,1,0,1,1,0,0,0,0,3,80.0,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0.0,1.0,1086.6535000000001,32.0
50,3,0,3,0,1,0,1,8,3,644.5,2,999,1,1,-1.8,93.075,-47.1,1.41,5099.1,0.0,1.0,1066.7805,56.0
52,1,0,1,1,2,2,1,3,0,116.0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0.0,2.5,1093.8315000000002,54.0
52,8,0,6,0,1,0,1,3,1,295.0,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0.0,1.0,1093.8309000000002,66.0
76,5,0,0,0,1,0,1,9,2,259.0,2,3,1,2,-3.4,92.379,-29.8,0.781,5017.5,0.0,1.0,1049.9238,75.0
34,1,0,1,0,0,0,1,2,4,95.0,8,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0.0,0.0,1094.0661,36.0
43,3,0,0,0,0,1,1,0,3,644.5,2,11,1,2,-1.8,92.893,-46.2,1.266,5099.1,0.0,1.0,1066.6463,46.0
52,4,0,4,0,1,0,1,1,0,268.0,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0.0,1.0,1062.0995,60.0
31,3,1,3,0,0,0,0,8,3,285.0,2,999,0,0,-1.8,93.075,-47.1,1.483,5099.1,0.0,0.0,1066.8024000000003,38.0
40,2,0,6,0,1,0,0,1,1,370.0,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0.0,1.0,1094.3408000000002,48.0
31,1,1,1,0,0,0,0,1,2,49.0,2,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0.0,0.0,1094.3411,34.0
37,3,0,3,0,0,0,1,0,4,65.0,2,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0.0,0.0,1066.6604000000002,43.0
45,3,0,2,1,0,0,0,1,3,272.0,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0.0,1.0,1094.3123,50.0
35,3,0,1,0,0,0,0,1,3,153.0,14,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0.0,0.0,1094.3408000000002,39.0
35,2,0,6,0,0,1,0,0,2,65.0,4,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,0.0,1.0,1066.6508000000001,43.0
26,2,1,6,0,1,0,0,6,2,395.0,1,999,0,0,-3.0,92.713,-33.0,0.715,5023.5,0.0,1.0,1051.271,35.0
26,3,1,1,1,1,0,1,2,0,246.0,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,2.0,1094.0676,31.0
40,8,1,6,0,1,0,1,2,2,644.5,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,55.0
39,10,2,1,0,0,0,0,0,2,52.0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,52.0
35,2,1,0,1,1,0,0,1,0,143.0,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0.0,2.0,1094.3120000000001,38.0
28,2,1,1,0,1,0,1,2,3,270.0,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,32.0
32,3,0,3,0,0,0,1,2,0,144.0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,0.0,1094.0676,38.0
49,4,0,3,0,1,0,0,0,3,182.0,6,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0.0,1.0,1086.655,56.0
32,2,1,1,0,1,0,0,1,2,23.0,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0.0,1.0,1094.3117000000002,36.0
34,1,1,1,0,0,1,1,1,1,92.0,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0.0,1.0,1062.1001,37.0
49,10,0,3,0,1,0,0,0,2,439.0,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,1.0,1086.6538,62.0
40,2,0,6,0,0,0,0,5,0,52.0,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0.0,0.0,1087.0173,48.0
57,5,0,0,1,0,0,0,1,2,74.0,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0.0,1.0,1094.3402,62.0
32,2,1,6,0,0,1,1,5,3,250.0,2,999,1,1,-0.1,93.2,-42.0,4.076,5195.8,0.0,1.0,1086.9828,41.0
40,4,0,4,0,0,0,0,1,4,179.0,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0.0,0.0,1094.3402,48.0
31,3,1,1,0,0,0,0,5,2,201.0,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0.0,0.0,1086.996,36.0
29,1,0,4,1,1,0,1,3,1,644.5,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0.0,2.0,1093.8315000000002,34.0
64,7,2,3,0,1,0,1,4,2,604.0,2,999,0,0,-1.1,94.601,-49.5,0.959,4963.6,0.0,1.0,1040.3082000000002,75.0
23,10,0,4,0,1,0,1,2,1,283.0,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,1.0,1094.0676,37.0
56,6,0,6,0,1,0,1,5,0,76.0,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0.0,1.0,1087.0173,68.0
60,5,2,4,0,1,0,1,8,3,644.5,1,5,2,1,-1.8,93.075,-47.1,1.365,5099.1,0.0,1.0,1066.7670000000003,71.0
34,4,1,4,0,1,1,1,7,4,544.0,3,999,0,0,-1.8,92.843,-50.0,1.726,5099.1,0.0,2.0,1066.7593000000002,43.0
50,3,0,5,1,1,0,1,2,3,125.0,2,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0.0,2.0,1094.0664000000002,58.0
49,2,1,6,0,0,0,1,2,1,57.0,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,0.0,1094.0673000000002,58.0
36,3,0,3,0,1,0,1,5,3,221.0,3,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,1.0,1086.9828,42.0
30,2,1,6,0,1,0,1,3,4,173.0,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,1.0,1093.8312,39.0
42,4,0,4,0,1,0,1,0,3,251.0,3,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0.0,1.0,1066.6463,50.0
41,1,0,1,0,1,1,1,2,0,95.0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,2.0,1094.0676,43.0
56,3,0,3,1,0,0,0,0,3,438.0,5,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0.0,1.0,1086.655,62.0
54,2,0,6,0,0,0,0,0,1,172.0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,0.0,1086.6538,62.0
42,3,0,0,0,1,0,1,2,2,644.5,4,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,45.0
51,4,0,4,0,1,0,0,0,0,220.0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,59.0
50,6,0,6,1,0,0,0,0,4,136.0,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,1.0,1086.6547,62.0
56,6,0,0,1,2,2,0,0,4,242.0,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,2.5,1086.6547,62.0
44,4,0,4,1,0,0,0,1,0,312.0,3,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0.0,1.0,1094.3120000000001,52.0
40,1,1,1,0,1,1,0,0,1,117.0,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,2.0,1086.6538,43.0
61,5,0,0,0,1,0,1,5,0,301.0,1,9,3,1,-3.4,92.649,-30.1,0.714,5017.5,0.0,1.0,1050.0387,66.0
46,3,0,1,0,0,0,1,3,2,64.0,2,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0.0,0.0,1093.8321,50.0
32,2,1,6,1,0,0,0,1,0,179.0,25,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0.0,1.0,1094.3405,41.0
51,3,0,2,0,1,0,0,0,1,155.0,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0.0,1.0,1066.6538000000003,56.0
31,2,0,6,0,0,0,1,3,3,36.0,5,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0.0,0.0,1093.8306000000002,39.0
27,2,1,6,1,1,0,1,2,1,226.0,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,2.0,1094.0673000000002,36.0
40,2,1,5,1,1,0,0,0,2,30.0,12,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0.0,2.0,1086.6544000000001,48.0
31,2,0,6,0,0,0,1,3,0,74.0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0.0,0.0,1093.8315000000002,39.0
33,4,1,1,0,1,0,1,5,4,41.0,2,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0.0,1.0,1086.9663,39.0
36,2,1,6,0,1,0,1,9,4,339.0,1,999,1,1,-3.4,92.379,-29.8,0.773,5017.5,0.0,1.0,1049.9214,45.0
60,2,0,6,1,0,0,0,1,1,111.0,7,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0.0,1.0,1094.3117000000002,68.0
37,3,0,5,0,0,0,0,0,1,154.0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,0.0,1086.6538,45.0
24,11,1,1,0,1,1,1,3,4,298.0,1,999,0,0,-2.9,92.201,-31.4,0.849,5076.2,0.0,2.0,1061.5952,37.0
28,2,1,6,0,0,0,0,1,4,138.0,1,999,0,0,-1.7,94.055,-39.8,0.719,4991.6,0.0,0.0,1045.5632,37.0
36,6,0,2,0,1,0,1,4,1,332.0,1,999,1,1,-3.4,92.431,-26.949999999999992,0.737,5017.5,0.0,1.0,1049.9366,44.0
39,0,1,0,1,0,0,0,2,2,135.0,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,40.0
36,1,2,4,0,1,0,0,2,1,261.0,12,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,1.0,1094.0673000000002,43.0
43,1,0,1,1,1,0,0,1,4,139.0,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0.0,2.0,1094.3402,45.0
32,7,1,6,0,1,0,0,8,2,165.0,2,999,1,1,-1.8,93.075,-47.1,1.415,5099.1,0.0,1.0,1066.7820000000002,46.0
56,4,2,2,0,1,0,1,2,0,120.0,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,1.0,1094.0676,64.0
18,11,1,0,0,1,0,0,5,1,394.0,1,13,2,2,-1.1,94.767,-50.8,1.049,4963.6,0.0,1.0,1040.4182,30.0
27,2,1,6,0,1,0,1,9,1,126.0,2,999,0,0,-3.4,92.379,-29.8,0.77,5017.5,0.0,1.0,1049.9205,36.0
81,9,2,5,1,1,0,1,5,0,263.0,1,999,1,1,-3.4,92.649,-30.1,0.715,5017.5,0.0,2.0,1050.039,75.0
42,2,0,6,0,1,1,1,3,2,68.0,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0.0,2.0,1093.8321,50.0
34,1,2,4,1,1,0,0,0,3,158.0,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0.0,2.0,1086.655,41.0
34,2,1,6,0,1,0,1,7,1,568.0,1,6,3,2,-1.8,93.369,-34.8,0.652,5008.7,0.0,1.0,1048.6201,43.0
47,2,0,3,0,1,0,0,0,2,136.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,52.0
42,4,0,6,1,1,0,0,1,0,91.0,1,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0.0,2.0,1094.3405,52.0
39,3,0,2,0,0,0,0,0,2,413.0,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,0.0,1086.6547,44.0
31,3,0,3,0,1,0,0,1,3,278.0,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0.0,1.0,1094.3399000000002,37.0
33,2,0,1,0,1,0,1,2,2,134.0,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,1.0,1094.0676,36.0
34,2,0,6,1,0,0,1,2,2,183.0,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,42.0
43,3,2,5,0,1,0,0,1,0,172.0,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0.0,1.0,1094.3120000000001,53.0
53,4,0,4,1,1,0,0,0,4,264.0,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0.0,2.0,1086.6562000000001,61.0
39,2,1,6,0,0,0,0,0,0,140.0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,48.0
33,3,0,3,0,0,0,0,0,1,176.0,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,0.0,1086.6538,39.0
32,11,0,1,0,0,0,1,8,3,567.0,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0.0,0.0,1066.7670000000003,44.0
45,1,0,2,0,1,1,0,1,3,138.0,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0.0,2.0,1094.3408000000002,48.0
53,10,2,6,0,0,0,1,5,0,179.0,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0.0,0.0,1087.0173,71.0
26,3,0,1,0,1,0,0,1,2,126.0,12,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0.0,1.0,1094.3402,30.0
38,2,0,3,1,0,0,0,1,0,63.0,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0.0,1.0,1094.3120000000001,43.0
52,3,0,5,1,1,0,0,1,3,118.0,4,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0.0,2.0,1094.3408000000002,60.0
30,3,1,2,1,1,0,0,1,4,169.0,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0.0,2.0,1094.3366,36.0
60,5,2,0,1,0,0,0,0,2,478.0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,67.0
29,7,0,6,0,0,0,1,2,3,275.0,2,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0.0,0.0,1094.0664000000002,42.0
36,4,0,4,0,0,0,0,1,2,183.0,9,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0.0,0.0,1094.3402,44.0
45,2,0,3,0,1,0,0,0,2,173.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,50.0
30,7,0,5,0,1,0,1,5,3,216.0,4,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,1.0,1086.9828,42.0
30,2,1,6,0,1,0,1,1,2,244.0,2,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0.0,1.0,1062.0995,39.0
39,7,0,6,0,1,0,0,0,3,168.0,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0.0,1.0,1086.6535000000001,52.0
50,6,0,6,0,1,0,1,2,3,367.0,1,999,0,0,-1.7,94.215,-40.3,0.846,4991.6,0.0,1.0,1045.6813000000002,62.0
58,1,0,1,0,1,0,0,1,1,644.5,3,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0.0,1.0,1094.3399000000002,60.0
51,4,0,4,0,1,0,1,2,2,69.0,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,59.0
27,6,1,6,0,0,0,1,9,0,303.0,2,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,0.0,0.0,1040.0832,40.0
33,6,0,6,0,0,1,1,5,2,113.0,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0.0,1.0,1086.996,45.0
44,8,0,1,0,1,0,1,0,0,108.0,1,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0.0,1.0,1066.6727,53.0
24,11,1,1,1,1,0,1,2,1,154.0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,2.0,1094.0676,37.0
34,2,0,6,0,1,0,0,1,1,148.0,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0.0,1.0,1094.3117000000002,42.0
25,3,1,0,0,1,0,0,0,4,247.0,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0.0,1.0,1086.6535000000001,29.0
30,3,0,2,0,1,1,1,2,1,241.0,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,2.0,1094.0676,35.0
28,3,0,3,0,1,0,0,0,4,239.0,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,1.0,1086.6547,34.0
40,0,2,1,0,0,0,0,1,2,644.5,6,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0.0,0.0,1094.3117000000002,43.0
25,11,1,6,0,1,1,1,0,1,644.5,3,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0.0,2.0,1066.6538000000003,43.0
30,10,1,1,0,0,1,1,2,1,295.0,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,1.0,1094.0673000000002,42.0
35,3,0,5,0,1,0,1,0,0,40.0,8,10,1,2,-1.8,92.893,-46.2,1.299,5099.1,0.0,1.0,1066.6562000000001,43.0
56,5,0,0,0,1,0,0,1,3,125.0,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0.0,1.0,1094.3399000000002,61.0
32,2,2,6,0,1,0,1,3,2,46.0,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,1.0,1093.8312,42.0
28,4,1,6,0,1,0,1,7,0,76.0,2,999,0,0,-1.8,92.843,-50.0,1.811,5099.1,0.0,1.0,1066.7848000000001,39.0
41,8,0,3,0,1,0,0,0,2,514.0,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,1.0,1086.6547,52.0
32,2,0,6,0,0,0,1,2,2,226.0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,0.0,1094.0676,40.0
48,5,0,3,0,1,0,0,0,2,120.0,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,1.0,1086.6538,56.0
40,4,1,6,0,1,0,1,5,0,139.0,2,3,1,2,-3.4,92.649,-30.1,0.714,5017.5,0.0,1.0,1050.0387,51.0
36,1,0,1,0,0,1,0,0,1,644.5,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,38.0
39,2,0,5,0,0,0,1,5,0,66.0,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0.0,0.0,1087.0173,46.0
46,3,0,4,0,0,0,0,1,4,286.0,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0.0,0.0,1094.3426000000002,53.0
45,4,0,6,0,1,1,0,0,0,292.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,2.0,1086.6541,55.0
28,11,1,1,0,1,0,1,2,0,250.0,2,6,1,2,-1.7,94.215,-40.3,0.827,4991.6,0.0,1.0,1045.6756000000003,41.0
49,2,0,3,0,1,0,1,5,1,204.0,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0.0,1.0,1087.0059,54.0
34,4,1,5,0,1,0,1,3,3,320.0,2,3,1,2,-2.9,92.201,-31.4,0.851,5076.2,0.0,1.0,1061.5958,44.0
35,10,1,6,0,0,0,1,2,0,120.0,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0.0,0.0,1094.067,52.0
35,4,0,4,0,0,0,0,0,2,161.0,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,0.0,1086.6547,43.0
30,1,1,1,0,0,0,1,0,3,132.0,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0.0,0.0,1066.6646,33.0
58,5,2,1,0,1,0,1,1,1,145.0,2,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0.0,1.0,1062.1001,66.0
53,8,0,0,1,1,0,1,0,0,62.0,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0.0,2.0,1066.6562000000001,61.0
34,2,1,6,0,1,0,1,3,0,118.0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0.0,1.0,1093.8315000000002,43.0
39,3,2,3,0,1,0,0,1,2,119.0,2,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0.0,1.0,1094.3411,47.0
30,4,1,6,0,1,0,1,3,0,96.0,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0.0,1.0,1093.8309000000002,41.0
38,2,0,1,1,0,0,0,8,0,121.0,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0.0,1.0,1066.7790000000002,41.0
29,2,1,1,0,0,0,0,2,2,38.0,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,0.0,1094.0679,33.0
26,4,0,5,0,0,0,1,0,4,264.0,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0.0,0.0,1066.6415000000002,35.0
28,2,0,6,0,0,0,0,0,4,63.0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,36.0
51,1,0,3,0,0,0,1,5,1,93.0,1,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,0.0,0.0,1087.0059,55.0
36,3,0,0,1,1,0,1,0,0,644.5,2,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0.0,2.0,1066.6397000000002,39.0
