contact,month,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,economic_index
0.0,0.0,267.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,242.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
0.0,0.0,64.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,3.0,123.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,5.0,644.5,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,0.0,141.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,3.0,91.0,3.0,1.0,2.0,-2.9,92.201,0.849,5076.2,1061.5952
1.0,3.0,244.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,1.0,108.0,999.0,0.0,0.0,-1.7,94.055,0.767,4991.6,1045.5776
1.0,8.0,104.0,999.0,2.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,8.0,644.5,999.0,0.0,0.0,-1.8,93.075,1.498,5099.1,1066.8069000000003
1.0,3.0,187.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,2.0,72.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,1.0,98.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,5.0,154.0,999.0,1.0,1.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,0.0,171.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,5.0,186.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,2.0,603.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,2.0,102.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,83.0,999.0,1.0,1.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
0.0,0.0,275.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,3.0,233.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,3.0,94.0,999.0,0.0,0.0,1.4,93.444,4.962,5228.1,1093.8306000000002
0.0,3.0,361.0,12.0,4.0,1.0,-1.7,94.027,0.904,4991.6,1045.6047
1.0,2.0,166.0,999.0,1.0,1.0,-2.9,92.469,0.979,5076.2,1061.7682
1.0,8.0,627.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,0.0,422.0,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
1.0,1.0,227.0,999.0,0.0,0.0,-2.9,92.963,1.268,5076.2,1062.1019000000001
1.0,5.0,186.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
1.0,2.0,98.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,5.0,129.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,0.0,63.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
0.0,0.0,117.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,1.0,52.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,3.0,425.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,8.0,644.5,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,8.0,250.0,999.0,0.0,0.0,-1.8,93.075,1.41,5099.1,1066.7805
1.0,0.0,214.0,999.0,0.0,0.0,-1.8,93.876,0.695,5008.7,1048.8865
0.0,0.0,153.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,108.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,2.0,182.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,2.0,606.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,1.0,157.0,999.0,0.0,0.0,-2.9,92.963,1.268,5076.2,1062.1019000000001
1.0,5.0,318.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
0.0,6.0,644.5,999.0,0.0,0.0,-3.0,92.713,0.709,5023.5,1051.2692
1.0,3.0,390.0,999.0,0.0,0.0,-2.9,92.201,0.881,5076.2,1061.6048
1.0,2.0,180.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,2.0,304.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,246.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,145.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,3.0,134.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
0.0,2.0,571.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,2.0,247.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,0.0,62.0,999.0,1.0,1.0,-1.8,92.893,1.327,5099.1,1066.6646
1.0,0.0,336.0,999.0,1.0,1.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,8.0,59.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,1.0,123.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
0.0,0.0,301.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,148.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,95.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,481.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,0.0,256.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,155.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,1.0,440.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,0.0,21.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,5.0,124.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
1.0,0.0,316.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
0.0,0.0,460.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,3.0,130.0,999.0,0.0,0.0,1.4,93.444,4.97,5228.1,1093.833
1.0,2.0,216.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,3.0,644.5,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,2.0,124.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,3.0,119.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,0.0,182.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,0.0,384.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,2.0,173.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,3.0,265.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,2.0,202.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,3.0,644.5,999.0,0.0,0.0,1.4,93.444,4.967,5228.1,1093.8321
1.0,3.0,116.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,2.0,576.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,4.0,307.0,7.0,1.0,2.0,-3.4,92.431,0.735,5017.5,1049.936
1.0,3.0,527.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,1.0,230.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,8.0,264.0,999.0,1.0,1.0,-1.8,93.075,1.365,5099.1,1066.7670000000003
0.0,3.0,23.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,0.0,463.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,3.0,131.0,999.0,0.0,0.0,-2.9,92.201,0.881,5076.2,1061.6048
1.0,3.0,296.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
1.0,0.0,437.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
1.0,2.0,464.0,999.0,1.0,1.0,-1.7,94.215,0.822,4991.6,1045.6741000000002
1.0,2.0,285.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,1.0,386.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
0.0,0.0,89.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,0.0,179.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,8.0,644.5,999.0,1.0,1.0,-1.8,93.075,1.41,5099.1,1066.7805
1.0,1.0,77.0,999.0,0.0,0.0,-2.9,92.963,1.26,5076.2,1062.0995
1.0,0.0,466.0,999.0,0.0,0.0,-1.8,93.876,0.699,5008.7,1048.8877
1.0,8.0,289.0,999.0,1.0,1.0,-1.8,93.075,1.41,5099.1,1066.7805
1.0,8.0,28.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,1.0,18.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
0.0,0.0,190.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,1.0,188.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
0.0,0.0,278.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,5.0,70.0,999.0,1.0,1.0,-0.1,93.2,4.021,5195.8,1086.9663
0.0,1.0,190.0,999.0,0.0,0.0,1.4,94.465,4.96,5228.1,1094.3405
1.0,2.0,211.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,4.0,644.5,999.0,0.0,0.0,-1.1,94.601,1.029,4963.6,1040.3292000000001
1.0,0.0,53.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
1.0,3.0,108.0,999.0,0.0,0.0,1.4,93.444,4.97,5228.1,1093.833
0.0,1.0,145.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,4.0,84.0,6.0,1.0,2.0,-3.4,92.431,0.742,5017.5,1049.9381
1.0,0.0,191.0,999.0,0.0,0.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
0.0,0.0,147.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,1.0,470.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
0.0,1.0,23.0,999.0,0.0,0.0,-1.7,94.055,0.732,4991.6,1045.5671000000002
1.0,1.0,211.0,999.0,0.0,0.0,-2.9,92.963,1.262,5076.2,1062.1001
0.0,0.0,427.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,242.0,7.0,1.0,2.0,-1.8,92.893,1.27,5099.1,1066.6475000000003
1.0,2.0,538.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,1.0,262.0,999.0,0.0,0.0,-2.9,92.963,1.26,5076.2,1062.0995
1.0,2.0,130.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,0.0,161.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
0.0,0.0,144.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,0.0,61.0,999.0,1.0,1.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
1.0,5.0,644.5,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,1.0,147.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
0.0,2.0,99.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,8.0,187.0,999.0,0.0,0.0,-1.8,93.075,1.415,5099.1,1066.7820000000002
0.0,1.0,495.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,5.0,118.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
1.0,0.0,154.0,999.0,0.0,0.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
1.0,0.0,542.0,999.0,1.0,1.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
1.0,8.0,105.0,999.0,1.0,1.0,-1.8,93.075,1.479,5099.1,1066.8012
0.0,2.0,18.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
0.0,0.0,245.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,112.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,3.0,176.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,3.0,155.0,4.0,1.0,2.0,-2.9,92.201,0.883,5076.2,1061.6054
1.0,8.0,87.0,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,1.0,306.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,5.0,60.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,9.0,61.0,999.0,0.0,0.0,-3.4,92.379,0.813,5017.5,1049.9334
1.0,2.0,191.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,3.0,329.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,0.0,485.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,2.0,150.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,173.0,9.0,2.0,1.0,-1.7,94.215,0.81,4991.6,1045.6705000000002
1.0,5.0,88.0,999.0,0.0,0.0,-3.4,92.649,0.719,5017.5,1050.0402
1.0,8.0,311.0,999.0,1.0,1.0,-1.8,93.075,1.435,5099.1,1066.7880000000002
1.0,0.0,175.0,999.0,0.0,0.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
0.0,1.0,339.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
1.0,0.0,109.0,12.0,1.0,2.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
0.0,1.0,28.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,3.0,132.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,3.0,644.5,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,9.0,333.0,3.0,2.0,2.0,-1.1,94.199,0.877,4963.6,1040.0826000000002
1.0,5.0,43.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,2.0,65.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,2.0,576.0,999.0,0.0,0.0,1.4,93.918,4.968,5228.1,1094.0694
1.0,3.0,173.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,4.0,86.0,999.0,2.0,1.0,-3.4,92.431,0.754,5017.5,1049.9417
1.0,2.0,251.0,999.0,1.0,1.0,-1.7,94.215,0.885,4991.6,1045.6930000000002
1.0,5.0,104.0,999.0,1.0,1.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,8.0,130.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,0.0,86.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,8.0,277.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,2.0,395.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,0.0,181.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,1.0,644.5,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
1.0,3.0,97.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,0.0,7.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,2.0,171.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,1.0,187.0,999.0,0.0,0.0,1.4,94.465,4.96,5228.1,1094.3405
1.0,3.0,138.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,8.0,90.0,999.0,1.0,1.0,-1.8,93.075,1.41,5099.1,1066.7805
1.0,2.0,143.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,5.0,99.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,0.0,112.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
0.0,0.0,130.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
0.0,0.0,206.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,5.0,296.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,3.0,120.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,2.0,89.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,0.0,341.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,0.0,143.0,999.0,1.0,1.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
0.0,1.0,245.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,3.0,128.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,8.0,484.0,999.0,2.0,1.0,-1.8,93.075,1.479,5099.1,1066.8012
0.0,0.0,139.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,3.0,210.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,5.0,86.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,1.0,67.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,5.0,54.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
1.0,5.0,85.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
0.0,0.0,337.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,290.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,1.0,23.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
1.0,5.0,454.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,8.0,283.0,999.0,0.0,0.0,-1.8,93.075,1.41,5099.1,1066.7805
1.0,8.0,160.0,999.0,0.0,0.0,-1.8,93.075,1.365,5099.1,1066.7670000000003
1.0,1.0,541.0,999.0,0.0,0.0,-2.9,92.963,1.262,5076.2,1062.1001
1.0,0.0,291.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,0.0,301.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,3.0,388.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,3.0,432.0,999.0,0.0,0.0,1.4,93.444,4.97,5228.1,1093.833
0.0,1.0,103.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,0.0,247.0,999.0,1.0,1.0,-1.8,92.893,1.327,5099.1,1066.6646
1.0,4.0,335.0,999.0,0.0,0.0,-3.4,92.431,0.74,5017.5,1049.9375
0.0,0.0,22.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,3.0,352.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,0.0,203.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,2.0,195.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,0.0,129.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,4.0,96.0,999.0,0.0,0.0,-3.4,92.431,0.744,5017.5,1049.9387
0.0,0.0,308.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,2.0,551.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,0.0,80.0,999.0,0.0,0.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
1.0,0.0,326.0,999.0,0.0,0.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
1.0,1.0,644.5,999.0,0.0,0.0,-1.7,94.055,0.729,4991.6,1045.5662000000002
0.0,1.0,190.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,0.0,644.5,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
0.0,2.0,122.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,84.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,336.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,1.0,18.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,1.0,335.0,999.0,0.0,0.0,-2.9,92.963,1.266,5076.2,1062.1013
1.0,2.0,272.0,6.0,1.0,2.0,-1.7,94.215,0.835,4991.6,1045.678
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,5.0,71.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
0.0,0.0,364.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,3.0,106.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
0.0,0.0,111.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,66.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
0.0,1.0,211.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
0.0,0.0,279.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,3.0,158.0,999.0,0.0,0.0,-2.9,92.201,0.838,5076.2,1061.5919
0.0,1.0,436.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
1.0,5.0,68.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,5.0,183.0,999.0,1.0,1.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,1.0,411.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
1.0,7.0,56.0,999.0,0.0,0.0,-1.8,92.843,1.811,5099.1,1066.7848000000001
1.0,3.0,90.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,8.0,359.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,3.0,59.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
0.0,0.0,129.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,0.0,193.0,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
0.0,0.0,145.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,3.0,110.0,999.0,0.0,0.0,1.4,93.444,4.97,5228.1,1093.833
1.0,7.0,119.0,999.0,0.0,0.0,-1.8,92.843,1.687,5099.1,1066.7476000000001
1.0,2.0,157.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,8.0,126.0,999.0,0.0,0.0,-1.8,93.749,0.64,5008.7,1048.8065
1.0,5.0,309.0,7.0,1.0,2.0,-3.4,92.649,0.715,5017.5,1050.039
1.0,0.0,41.0,999.0,0.0,0.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
1.0,4.0,83.0,999.0,3.0,1.0,-3.4,92.431,0.728,5017.5,1049.9339
1.0,0.0,479.0,11.0,1.0,2.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,0.0,275.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,2.0,101.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,0.0,113.0,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
0.0,0.0,180.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
0.0,0.0,290.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,236.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,0.0,46.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,410.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
0.0,1.0,13.0,999.0,0.0,0.0,1.4,94.465,4.96,5228.1,1094.3405
1.0,3.0,432.0,4.0,2.0,2.0,-2.9,92.201,0.884,5076.2,1061.6057
1.0,1.0,146.0,999.0,1.0,1.0,-2.9,92.963,1.268,5076.2,1062.1019000000001
1.0,5.0,95.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
1.0,0.0,212.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
0.0,0.0,616.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,3.0,174.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,5.0,401.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
1.0,2.0,468.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,1.0,459.0,999.0,0.0,0.0,-2.9,92.963,1.252,5076.2,1062.0971
1.0,4.0,485.0,6.0,1.0,2.0,-1.1,94.601,0.977,4963.6,1040.3136000000002
1.0,5.0,69.0,3.0,2.0,2.0,-3.4,92.649,0.714,5017.5,1050.0387
1.0,1.0,353.0,999.0,0.0,0.0,-2.9,92.963,1.266,5076.2,1062.1013
1.0,0.0,644.5,999.0,1.0,1.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,2.0,130.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,3.0,140.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
