age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,recent_contact,financial_risk,economic_index,demographic
42,2,0,6,0,1,0,1,5,0,65,2,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,1087.0173,50
29,10,2,3,0,1,0,0,1,3,53,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,1,1094.3123,44
29,4,1,4,0,1,0,1,3,3,94,4,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,1,1093.8306000000002,38
39,2,0,1,0,1,0,0,2,4,219,1,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0,1,1094.0667,42
33,3,2,3,0,0,0,0,0,1,127,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1086.6538,41
43,3,0,5,0,1,0,1,0,1,756,3,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,1,1066.6538000000003,51
40,6,1,6,0,0,0,0,0,3,179,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1086.655,53
48,9,0,0,1,0,0,0,0,1,375,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,57
29,3,0,3,0,1,0,1,0,2,78,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,1066.6508000000001,35
32,2,0,1,0,0,0,1,9,0,169,2,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,0,0,1040.0832,35
25,3,1,0,0,1,1,0,1,0,81,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,2,1094.3408000000002,29
59,5,0,0,1,1,0,1,3,0,144,13,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,2,1093.8315000000002,64
28,1,1,1,0,0,0,1,0,2,649,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,1066.6508000000001,31
51,2,2,6,1,1,0,1,3,3,24,7,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,2,1093.8306000000002,61
29,3,0,3,1,1,1,1,0,3,11,5,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,3,1066.6463,35
41,10,1,1,0,0,0,1,2,3,71,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1094.0676,53
61,2,0,1,0,1,0,1,5,2,300,1,21,5,1,-1.1,94.767,-50.8,1.044,4963.6,5,1,1040.4167000000002,64
23,11,1,6,0,1,0,1,9,4,349,2,999,4,1,-1.1,94.199,-37.5,0.879,4963.6,0,1,1040.0832,41
24,11,1,5,0,1,0,1,9,2,191,2,999,3,1,-1.1,94.199,-37.5,0.886,4963.6,0,1,1040.0853000000002,41
46,2,1,6,1,1,0,1,2,3,154,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,2,1094.0664000000002,55
34,4,0,1,0,1,1,1,2,3,815,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,2,1094.0679,39
34,3,0,3,0,0,0,1,0,4,63,1,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,0,1066.6604000000002,40
30,4,1,4,0,1,0,1,3,3,56,5,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,1,1093.8306000000002,39
42,2,1,6,1,1,1,1,2,4,115,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,3,1094.0661,51
54,1,0,1,0,1,0,0,1,1,184,5,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,1094.3117000000002,56
44,6,0,6,1,0,1,0,0,2,245,7,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,2,1086.6547,56
38,3,0,0,1,0,0,0,0,3,211,6,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1086.655,41
43,2,1,6,0,1,0,0,0,1,52,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,1,1066.6538000000003,52
31,4,1,6,0,1,0,1,5,0,984,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,1087.0173,42
56,3,1,2,0,1,0,0,0,4,346,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,1,1086.6547,62
62,5,0,4,0,0,0,0,0,3,111,1,999,0,0,-1.8,93.876,-40.0,0.677,5008.7,0,0,1048.8811,71
58,6,2,6,0,0,0,0,5,2,139,1,999,0,0,-0.1,93.2,-42.0,4.286,5195.8,0,0,1087.0458,72
34,3,1,3,0,1,0,0,0,4,247,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,41
26,6,1,6,0,1,0,1,5,0,112,5,999,0,0,-1.1,94.767,-50.8,1.039,4963.6,0,1,1040.4152000000001,39
39,1,2,3,0,0,0,0,0,1,93,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1086.6538,45
44,10,0,1,0,0,0,1,5,2,289,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1086.996,55
50,3,0,3,0,0,0,0,1,1,128,6,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1094.3117000000002,56
45,0,0,4,1,1,0,0,1,3,126,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,2,1094.3123,49
43,10,1,5,0,0,0,1,2,0,96,3,999,1,1,-2.9,92.469,-33.6,1.048,5076.2,0,0,1061.7889,59
30,1,0,1,0,1,0,0,1,1,62,5,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,1,1094.3399000000002,32
54,3,0,1,1,1,0,1,0,1,323,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,2,1066.6697000000001,58
30,2,1,6,0,1,0,0,0,3,206,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1086.655,39
49,3,0,0,1,1,0,0,1,4,553,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,2,1094.3402,52
41,3,0,3,1,1,0,0,1,4,513,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,2,1094.3426000000002,47
58,10,0,0,1,1,0,1,5,1,185,4,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0,2,1087.0059,68
30,8,0,6,0,1,0,0,2,3,148,20,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,1094.0679,44
36,1,0,1,0,1,0,1,8,0,334,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,1066.7790000000002,38
45,3,0,3,0,1,0,1,5,4,66,1,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,1086.9663,51
53,8,0,0,0,0,0,1,5,1,505,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0,0,1087.0059,61
30,3,1,6,0,1,1,1,7,4,166,2,999,0,0,-1.8,92.843,-50.0,1.531,5099.1,0,2,1066.7008,40
35,8,0,6,0,0,0,0,2,3,11,5,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,1094.0694,49
31,4,0,4,0,1,1,1,3,0,98,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,2,1093.8315000000002,39
32,2,1,1,0,1,0,1,2,4,212,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,36
36,7,1,4,0,1,1,0,3,1,69,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,2,1093.8309000000002,48
37,3,1,3,0,0,0,1,2,0,167,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,1094.067,44
40,2,0,1,0,0,0,1,5,0,53,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1087.0173,43
40,6,2,6,0,0,0,1,0,4,342,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1066.6415000000002,54
33,4,2,6,0,1,1,1,2,3,260,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,2,1094.0664000000002,45
22,3,1,2,0,0,0,1,2,4,100,4,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,1094.0661,28
60,0,0,0,0,0,0,1,8,2,85,1,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,0,0,1066.7820000000002,60
39,4,2,6,0,0,0,0,0,1,73,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,51
41,10,2,5,0,1,0,1,0,4,317,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,1066.6415000000002,58
36,2,0,6,0,1,0,1,3,0,147,5,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1093.8309000000002,44
36,4,0,4,0,1,0,1,8,4,17,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,1066.7790000000002,44
44,6,0,6,0,0,0,1,5,3,277,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1086.9828,56
26,3,1,3,0,0,0,1,0,3,134,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1066.6463,33
47,3,0,5,1,0,1,0,1,2,17,13,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,2,1094.3117000000002,55
81,5,2,5,1,1,1,1,0,4,176,1,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,0,3,1066.6442000000002,93
40,4,1,4,1,1,0,1,0,3,111,3,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,1066.6463,49
32,4,0,1,0,1,0,0,1,4,293,5,999,1,1,-2.9,92.963,-40.8,1.224,5076.2,0,1,1062.0887,37
29,4,1,4,1,0,0,1,3,0,48,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,1,1093.8315000000002,38
41,10,0,0,0,0,0,0,2,4,101,1,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0,0,1094.0667,51
33,8,0,6,0,1,0,0,2,0,105,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,47
38,2,0,6,0,0,0,1,3,3,89,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1093.8324000000002,46
37,2,0,1,0,0,0,1,1,2,671,3,999,0,0,-1.7,94.055,-39.8,0.739,4991.6,0,0,1045.5692000000001,40
51,10,0,6,0,0,0,1,5,2,87,2,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,1086.996,67
56,5,0,5,0,0,1,1,3,4,115,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,66
39,6,0,6,0,0,0,1,3,3,105,1,999,0,0,-2.9,92.201,-31.4,0.873,5076.2,0,0,1061.6024,51
31,3,0,1,0,0,0,0,1,2,544,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1094.3117000000002,35
47,1,0,1,1,1,0,1,3,4,528,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,2,1093.8312,49
30,3,0,3,0,1,0,0,0,4,198,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,1,1086.6535000000001,36
47,6,0,0,1,0,1,0,0,4,251,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,2,1086.6562000000001,53
42,3,0,0,1,0,0,0,0,2,276,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,1066.6508000000001,45
58,5,0,3,0,0,0,0,1,4,33,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1094.3426000000002,66
54,5,1,1,0,1,0,1,2,3,577,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,61
30,2,1,6,0,0,1,1,4,3,102,1,999,1,1,-3.4,92.431,-26.9,0.733,5017.5,0,1,1049.9354,39
44,2,0,6,0,1,0,1,3,3,460,4,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,1,1093.8306000000002,52
46,1,0,1,0,0,0,1,8,0,124,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1066.7790000000002,48
29,4,1,4,0,0,0,1,5,1,449,2,1,1,2,-1.1,94.767,-50.8,1.046,4963.6,1,0,1040.4173,38
31,4,1,6,0,1,1,0,5,4,30,3,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,2,1086.9663,42
39,8,0,3,0,1,0,1,0,4,744,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,1066.6415000000002,50
50,4,1,1,1,0,0,0,2,3,125,6,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,1,1094.0694,56
32,4,1,4,0,1,0,1,3,1,71,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,1,1093.8315000000002,41
45,3,0,2,1,1,0,1,3,3,152,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,2,1093.8312,50
51,6,0,5,0,0,0,0,5,0,113,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1087.0173,62
36,2,0,6,0,0,0,1,3,0,83,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1093.8315000000002,44
31,11,1,5,0,1,0,0,9,0,69,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,0,1,1040.0832,48
38,3,0,3,0,1,0,0,0,2,275,6,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,44
30,2,0,1,0,1,0,1,5,2,193,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,1086.996,33
52,10,1,6,1,1,0,1,5,0,77,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,2,1087.0173,69
25,1,1,1,0,0,0,0,1,2,297,3,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1094.3411,28
42,2,0,6,0,1,0,1,5,0,375,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,1087.0173,50
43,10,0,1,0,1,0,1,2,3,380,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,54
40,2,0,6,0,1,0,1,1,1,192,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0,1,1062.1001,48
49,4,0,3,1,1,0,1,2,3,75,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,2,1094.0694,56
42,8,0,1,1,1,0,1,5,3,77,3,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,2,1086.9828,51
55,2,0,1,1,1,0,1,0,1,139,2,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,0,2,1066.6538000000003,58
43,8,0,6,1,1,1,1,3,0,127,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,3,1093.8309000000002,57
40,3,0,2,1,0,0,0,0,3,405,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,1,1086.6535000000001,45
59,1,0,1,1,1,0,0,1,4,13,7,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,2,1094.3402,61
33,10,0,6,0,1,1,1,5,2,380,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,2,1086.996,49
41,2,0,6,0,0,0,1,3,2,108,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1093.8312,49
34,4,1,4,0,1,0,1,0,4,8,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0,1,1066.6415000000002,43
55,6,0,6,0,0,1,1,2,2,260,2,3,1,2,-2.9,92.469,-33.6,1.085,5076.2,1,1,1061.8,67
54,5,0,1,0,1,1,0,2,1,1992,2,999,0,0,1.4,93.918,-42.7,4.955,5228.1,0,2,1094.0655000000002,60
59,0,2,6,0,1,0,1,2,1,226,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,1094.0673000000002,67
26,3,1,3,0,1,1,0,0,4,277,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,33
32,6,2,6,0,1,0,1,0,1,59,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,1,1066.6697000000001,46
27,2,1,4,1,1,0,1,2,3,114,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,2,1094.0694,34
51,3,0,0,1,1,0,0,0,2,263,6,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,2,1086.6538,54
24,11,1,0,0,0,0,1,2,4,304,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1094.0679,36
56,5,0,1,1,1,0,0,1,2,367,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,2,1094.3411,62
39,3,1,2,1,1,0,1,0,2,686,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,2,1066.6667000000002,45
30,3,1,0,0,0,0,1,2,0,112,10,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,1094.067,34
32,2,0,6,0,1,0,0,5,4,41,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,1,1086.9663,40
39,1,1,1,0,1,0,1,8,3,1007,3,999,1,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,1066.7805,42
42,6,0,6,0,1,0,1,3,3,715,4,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,1,1093.8306000000002,54
56,10,0,6,0,0,0,1,8,3,204,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1066.7670000000003,72
49,2,0,6,1,1,0,1,3,1,202,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,2,1093.8324000000002,57
48,1,1,1,1,0,1,0,1,1,246,5,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,2,1094.3117000000002,51
35,1,0,2,0,1,0,0,0,3,473,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1086.655,38
47,4,0,1,0,0,0,1,3,1,73,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1093.8315000000002,52
37,2,1,5,0,0,0,0,2,1,74,13,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1094.0673000000002,45
58,2,0,1,0,1,0,1,3,3,107,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,1,1093.8324000000002,61
37,3,1,1,0,0,0,1,2,1,31,19,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1094.0673000000002,42
25,1,1,1,1,1,0,1,2,2,113,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,2,1094.0679,28
38,2,1,6,0,1,1,1,8,0,6,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,1066.7790000000002,47
19,11,1,2,0,1,1,1,9,3,452,5,13,1,2,-1.1,94.199,-37.5,0.879,4963.6,1,2,1040.0832,33
37,6,0,6,0,1,0,1,2,0,292,8,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,1094.067,49
51,3,0,3,0,0,0,0,0,0,470,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,57
24,4,2,4,0,0,0,1,8,4,332,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,1066.7790000000002,34
32,2,0,6,0,0,0,0,0,4,389,4,999,1,1,-1.8,93.876,-40.0,0.684,5008.7,0,0,1048.8832,40
31,2,0,6,0,1,0,0,5,0,44,1,999,0,0,-0.1,93.2,-42.0,4.733,5195.8,0,1,1087.1799,39
24,11,1,3,0,2,2,1,9,1,137,1,999,0,0,-3.4,92.379,-29.8,0.788,5017.5,0,4,1049.9259,39
39,6,0,1,0,0,0,0,0,4,205,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1086.6535000000001,46
26,7,0,0,0,0,0,0,0,4,29,1,999,0,0,-1.8,93.876,-40.0,0.699,5008.7,0,0,1048.8877,33
29,2,2,6,0,1,1,1,3,3,120,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,2,1093.8309000000002,39
58,4,0,4,0,1,0,1,9,3,156,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,0,1,1040.0832,66
41,1,1,6,0,0,0,1,8,3,290,2,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1066.7805,49
27,4,1,3,0,1,0,1,8,2,149,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,1,1066.7910000000002,35
29,3,1,3,0,0,0,0,1,1,1563,1,6,2,2,-1.7,94.055,-39.8,0.702,4991.6,2,0,1045.5581000000002,36
40,3,0,0,1,2,2,0,2,2,135,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,5,1094.0676,43
37,4,0,4,1,1,1,1,2,1,144,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,3,1094.0673000000002,45
25,11,1,1,0,0,0,1,5,3,244,1,999,0,0,-1.1,94.767,-50.8,1.041,4963.6,0,0,1040.4158000000002,38
54,3,1,0,1,1,0,0,0,4,1171,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,58
44,3,0,2,0,0,1,1,5,4,240,3,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,1,1086.9663,49
46,2,1,6,0,1,1,1,2,1,146,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,2,1094.0673000000002,55
54,3,1,5,0,1,0,1,2,0,122,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,63
52,3,0,0,1,1,0,0,1,0,116,1,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,2,1094.3405,55
40,1,0,1,0,0,0,1,2,2,83,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1094.0676,42
43,1,0,1,0,1,1,1,2,0,1212,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,2,1094.067,45
46,2,1,6,0,0,1,1,5,1,173,1,999,1,1,-1.1,94.767,-50.8,1.046,4963.6,0,1,1040.4173,55
35,7,0,6,0,0,0,0,0,1,592,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1086.6538,48
29,4,0,6,0,2,2,1,8,2,83,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,4,1066.7910000000002,39
31,4,1,5,0,0,0,1,3,0,155,2,999,0,0,-1.7,94.027,-38.3,0.898,4991.6,0,0,1045.6029,41
37,4,0,4,1,1,0,0,0,4,200,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,2,1086.6535000000001,45
42,2,0,6,0,1,0,1,3,1,172,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,1,1093.8315000000002,50
33,4,1,4,0,1,0,1,3,3,719,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,42
47,3,0,3,0,0,0,0,0,4,85,7,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1086.6562000000001,53
33,2,0,6,0,0,0,1,5,2,122,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,1086.996,41
42,6,0,5,0,1,0,1,8,0,590,2,999,1,1,-1.8,93.075,-47.1,1.466,5099.1,0,1,1066.7973000000002,53
40,6,0,6,0,1,0,1,2,4,955,1,9,1,2,-1.7,94.215,-40.3,0.896,4991.6,1,1,1045.6963,52
57,5,0,6,0,0,0,1,8,3,81,1,999,1,1,-1.8,93.075,-47.1,1.365,5099.1,0,0,1066.7670000000003,68
51,0,0,1,0,0,0,1,5,2,355,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1086.996,52
27,2,0,2,0,0,0,1,0,4,550,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0,0,1066.6415000000002,31
43,4,0,3,1,0,1,0,0,1,226,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,2,1086.6538,50
53,1,0,5,0,1,0,1,1,1,327,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0,1,1062.1001,59
49,0,0,0,1,1,0,0,0,2,158,10,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,49
55,3,0,0,1,0,0,0,1,2,345,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,1,1094.3411,58
33,6,0,6,0,0,0,1,2,3,66,7,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,0,1094.0664000000002,45
29,3,0,5,1,0,1,0,1,4,55,5,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,2,1094.3402,37
38,4,0,4,0,1,0,1,5,0,240,1,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,1087.0173,46
46,3,0,0,1,0,0,0,1,3,446,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,1,1094.3408000000002,49
40,0,0,2,1,2,2,1,8,4,2926,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,5,1066.7790000000002,42
43,10,0,3,0,1,1,1,5,1,74,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0,2,1087.0059,56
42,3,0,5,1,1,0,0,1,3,280,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,2,1094.3123,50
51,0,2,1,0,1,0,1,2,3,241,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,54
33,8,1,6,0,2,2,0,1,3,169,3,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,4,1094.3123,48
49,3,0,2,0,0,0,0,0,1,95,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,54
59,3,2,0,1,1,0,1,2,0,254,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,2,1094.0676,64
39,0,2,3,0,1,0,1,2,3,105,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,1,1094.0664000000002,44
37,4,1,1,1,0,0,0,1,1,548,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,1,1094.3408000000002,43
34,1,0,1,0,1,0,1,2,3,156,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,1,1094.0694,36
43,4,0,1,0,1,0,1,2,3,604,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,48
29,4,0,4,0,1,0,0,0,2,192,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,37
25,11,1,1,0,1,1,1,0,0,412,5,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,2,1066.6397000000002,38
30,3,0,3,1,1,0,1,2,3,18,11,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,2,1094.0664000000002,36
34,2,1,5,0,1,0,1,0,3,172,1,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,1,1066.6646,42
28,1,0,1,0,1,0,0,2,2,145,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,30
32,4,1,6,0,1,0,1,2,4,112,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,1094.0679,43
49,4,0,6,0,1,0,0,0,3,420,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1086.655,59
45,2,2,4,0,0,1,1,0,4,132,1,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,1,1066.6604000000002,53
32,2,0,6,0,0,1,0,0,4,1692,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,1,1086.6535000000001,40
55,3,0,4,0,0,1,1,0,4,100,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,1066.6415000000002,62
53,3,0,0,1,0,0,1,2,4,93,4,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,1,1094.0661,56
35,2,1,0,1,0,0,0,0,0,95,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,38
46,3,0,2,1,0,0,0,0,2,401,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,51
42,3,0,0,0,1,0,1,2,0,227,6,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,1094.067,45
33,2,2,1,0,2,2,1,2,2,57,17,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,4,1094.0679,38
48,2,1,6,0,1,0,1,0,2,121,4,999,1,1,-1.8,93.876,-40.0,0.672,5008.7,0,1,1048.8796,57
38,4,0,4,1,1,0,0,0,2,157,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,2,1086.6547,46
